Country,Player,Mins,Gls,Ast,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,GA,Saves,Total 90s,Gls_per_90,Ast_per_90,Shots_per_90,SoT_per_90,CrdY_per_90,CrdR_per_90,GA_per_90,Saves_per_90
Brazil,Gleison Bremer,246,0,0,0,0,1.0,0.0,1.0,0,0,4.0,0.0,2.7333333333333334,0.0,0.0,0.3658536585365853,0.0,0.0,0.0,1.4634146341463414,0.0
Brazil,Guilherme Arana,812,0,0,0,0,7.0,4.0,5.0,0,0,7.0,0.0,9.022222222222222,0.0,0.0,0.7758620689655172,0.4433497536945813,0.0,0.0,0.7758620689655172,0.0
Brazil,Hugo Souza,90,0,0,0,0,0.0,0.0,0.0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Brazil,Hulk,7,0,0,0,0,1.0,0.0,0.0,0,0,0.0,0.0,0.0777777777777777,0.0,0.0,12.857142857142858,0.0,0.0,0.0,0.0,0.0
Brazil,Igor Jesus,276,1,1,0,0,5.0,2.0,4.0,0,0,3.0,0.0,3.066666666666667,0.3260869565217391,0.3260869565217391,1.6304347826086956,0.6521739130434783,0.0,0.0,0.9782608695652172,0.0
Brazil,Joelinton,236,1,0,0,0,2.0,0.0,0.0,1,1,10.0,0.0,2.6222222222222222,0.3813559322033898,0.0,0.7627118644067796,0.0,0.3813559322033898,0.3813559322033898,3.8135593220338975,0.0
Brazil,João Gomes,517,0,0,0,0,1.0,0.0,14.0,3,0,8.0,0.0,5.7444444444444445,0.0,0.0,0.1740812379110251,0.0,0.5222437137330754,0.0,1.3926499032882012,0.0
Brazil,João Pedro,168,0,0,0,0,5.0,0.0,0.0,0,0,4.0,0.0,1.8666666666666667,0.0,0.0,2.6785714285714284,0.0,0.0,0.0,2.142857142857143,0.0
Brazil,Leo Ortiz,1,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
Brazil,Lucas Beraldo,360,0,0,0,0,0.0,0.0,0.0,1,0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.25,0.0,1.75,0.0
Brazil,Lucas Moura,29,0,0,0,0,0.0,0.0,0.0,1,0,1.0,0.0,0.3222222222222222,0.0,0.0,0.0,0.0,3.103448275862069,0.0,3.103448275862069,0.0
Brazil,Lucas Paquetá,3059,10,7,2,3,45.0,14.0,60.0,12,0,31.0,0.0,33.98888888888889,0.2942137953579601,0.205949656750572,1.3239620791108206,0.4118993135011441,0.3530565544295521,0.0,0.9120627656096764,0.0
Brazil,Lucas Veríssimo,180,0,0,0,0,1.0,0.0,1.0,0,0,1.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Brazil,Luiz Henrique,281,2,1,0,0,6.0,2.0,3.0,0,0,7.0,0.0,3.1222222222222222,0.6405693950177936,0.3202846975088968,1.9217081850533808,0.6405693950177936,0.0,0.0,2.2419928825622777,0.0
Brazil,Malcom,65,0,0,0,0,0.0,0.0,0.0,0,0,5.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,6.923076923076923,0.0
Brazil,Marquinhos,4069,5,0,0,0,15.0,4.0,34.0,5,0,29.0,0.0,45.21111111111111,0.1105922831162447,0.0,0.3317768493487343,0.0884738264929958,0.1105922831162447,0.0,0.6414352420742198,0.0
Brazil,Matheus Cunha,400,0,0,0,0,12.0,2.0,3.0,2,0,8.0,0.0,4.444444444444445,0.0,0.0,2.7,0.4499999999999999,0.4499999999999999,0.0,1.7999999999999998,0.0
Brazil,Matheus Pereira,13,0,0,0,0,1.0,0.0,0.0,0,0,0.0,0.0,0.1444444444444444,0.0,0.0,6.923076923076923,0.0,0.0,0.0,0.0,0.0
Brazil,Neymar,2020,15,13,10,10,70.0,31.0,13.0,8,0,11.0,0.0,22.444444444444443,0.6683168316831684,0.5792079207920793,3.118811881188119,1.3811881188118813,0.3564356435643565,0.0,0.4900990099009901,0.0
Brazil,Nino,45,0,0,0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Brazil,Pablo Maia,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,Paulinho,22,0,0,0,0,0.0,0.0,1.0,0,0,2.0,0.0,0.2444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,0.0
Brazil,Paulo Henrique,90,1,0,0,0,0.0,0.0,0.0,0,0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Brazil,Pedro,166,1,0,0,0,4.0,1.0,3.0,0,0,8.0,0.0,1.8444444444444448,0.5421686746987951,0.0,2.1686746987951806,0.5421686746987951,0.0,0.0,4.337349397590361,0.0
Brazil,Pepê,40,0,0,0,0,0.0,0.0,0.0,1,0,4.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,2.25,0.0,9.0,0.0
Brazil,Philippe Coutinho,432,5,0,1,1,13.0,5.0,3.0,0,0,4.0,0.0,4.8,1.0416666666666667,0.0,2.708333333333333,1.0416666666666667,0.0,0.0,0.8333333333333334,0.0
Brazil,Raphael Veiga,96,0,0,0,0,0.0,0.0,0.0,0,0,10.0,0.0,1.0666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,9.375,0.0
Brazil,Raphinha,2050,10,7,3,3,51.0,27.0,24.0,4,0,21.0,0.0,22.77777777777778,0.4390243902439024,0.3073170731707317,2.239024390243902,1.1853658536585363,0.1756097560975609,0.0,0.921951219512195,0.0
Brazil,Renan Lodi,885,0,5,0,0,3.0,1.0,12.0,3,0,8.0,0.0,9.833333333333334,0.0,0.5084745762711864,0.3050847457627118,0.1016949152542372,0.3050847457627118,0.0,0.8135593220338982,0.0
Brazil,Richarlison,1756,13,1,0,0,35.0,19.0,20.0,2,0,19.0,0.0,19.511111111111116,0.6662870159453302,0.05125284738041,1.7938496583143506,0.9738041002277904,0.10250569476082,0.0,0.9738041002277904,0.0
Brazil,Roberto Firmino,609,4,1,0,0,12.0,7.0,3.0,0,0,5.0,0.0,6.766666666666667,0.5911330049261084,0.1477832512315271,1.7733990147783252,1.0344827586206895,0.0,0.0,0.7389162561576355,0.0
Brazil,Rodrigo Caio,79,0,0,0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.8777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,2.278481012658228,0.0
Brazil,Rodrygo,1651,5,1,0,0,35.0,12.0,10.0,1,0,24.0,0.0,18.344444444444445,0.2725620835857056,0.0545124167171411,1.9079345850999396,0.6541490006056935,0.0545124167171411,0.0,1.308298001211387,0.0
Brazil,Roger Ibanez,103,0,0,0,0,0.0,0.0,0.0,0,0,3.0,0.0,1.1444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,2.621359223300971,0.0
Brazil,Rony,98,0,0,0,0,0.0,0.0,0.0,1,0,7.0,0.0,1.0888888888888888,0.0,0.0,0.0,0.0,0.9183673469387756,0.0,6.428571428571429,0.0
