Country,Date,Player,Mins,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,Pk SO scorer,GK PK SO saves
Egypt,2025-09-05,Mohamed Hany,90,RB,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2025-09-05,Mohamed El-Shenawy,90,GK,0,0,,0,0,,,,0,0,0,0,,,NA,0
Egypt,2025-09-09,Omar Marmoush,8,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-09,Osama Faisal,76,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-09,Ahmed Sayed,6,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-09,Trézéguet,84,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-09,Mostafa Mohamed,6,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-09,Mohamed Salah,89,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-09,Hossam Abdelmegeed,1,DF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-09,Mohamed Hamdy,90,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-09,Marwan Attia,90,DM,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2025-09-09,Ahmed Nabil Koka,85,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-09,Mohanad Lasheen,5,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-09,Ahmed Eid,90,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-09,Khaled Sobhi,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-09,Ramy Rabia,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-09,Mohamed Hany,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-09-09,Mohamed El-Shenawy,90,GK,0,0,,0,0,,,,0,0,0,0,,,NA,0
Egypt,2025-10-08,Mostafa Mohamed,90,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-08,Ibrahim Adel,90,LW,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-08,Trézéguet,90,AM,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-08,Mohamed Salah,90,AM,2,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-08,Ahmed Sayed,78,RW,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-08,Mahmoud Saber,12,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-08,Hamdy Fathy,61,DM,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2025-10-08,Mohanad Lasheen,29,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-08,Marwan Attia,86,DM,0,1,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2025-10-08,Mostafa Fathi,4,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-08,Mohamed Hamdy,60,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-08,Ahmed Nabil Koka,30,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-08,Ramy Rabia,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-08,Mohamed Hany,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-08,Mohamed El-Shenawy,60,GK,0,0,,0,0,,,,0,0,0,0,,,NA,0
Egypt,2025-10-08,Mostafa Shoubir,30,GK,0,0,,0,0,,,,0,0,0,0,,,NA,0
Egypt,2025-10-12,Mostafa Mohamed,79,FW,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2025-10-12,Osama Faisal,11,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-12,Ibrahim Adel,90,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-12,Trézéguet,89,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-12,Hossam Abdelmegeed,1,DF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-12,Ahmed Sayed,79,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-12,Ahmed Eid,11,DF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-12,Ahmed Nabil Koka,67,DM,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-12,Mahmoud Saber,23,MF,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA
Egypt,2025-10-12,Mohanad Lasheen,90,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-12,Mohamed Hamdy,90,LB,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-12,Ramy Rabia,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-12,Yasser Ibrahim,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-12,Mohamed Hany,90,RB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA
Egypt,2025-10-12,Mohamed Sobhy,90,GK,0,0,,0,0,,,,0,0,0,0,,,NA,0
