Country,Date,Player,Mins,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Canada,2023-07-01,Ali Ahmed,65,CM,0,0,,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA
Canada,2023-07-01,Charles-Andréas Brym,25,"FW,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Canada,2023-07-01,Richie Laryea,90,RM,0,0,,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Canada,2023-07-01,Kamal Miller,90,CB,0,0,,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
Canada,2023-07-01,Steven Vitória,79,CB,0,0,,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA
Canada,2023-07-01,Zachary Brault-Guillard,11,"DF,MF",0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Canada,2023-07-01,Moïse Bombito,90,CB,0,0,,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
Canada,2023-07-01,Milan Borjan,90,GK,0,0,,0,0,0,0,0,0,0,0,0,2,100.0,0,NA,0
Canada,2023-07-04,Liam Millar,90,FW,1,0,,0,0,1,1,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-04,Lucas Cavallini,68,FW,0,1,,0,0,2,1,2,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-04,Scott Kennedy,22,DF,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-04,Junior Hoilett,68,LM,1,1,,1,1,2,1,1,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-04,Victor Loturi,22,MF,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-04,Liam Fraser,90,CM,0,0,,0,0,3,2,1,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-04,Moïse Bombito,32,CM,0,0,,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-04,Jayden Nelson,58,"FW,MF",1,0,,0,0,1,1,1,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-04,Jonathan Osorio,90,RM,1,0,,0,0,3,2,2,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-04,Ali Ahmed,68,LB,0,0,,0,0,1,0,3,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-04,Jacen Russell-Rowe,22,FW,0,0,,0,0,1,1,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-04,Kamal Miller,90,CB,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-04,Zac McGraw,82,CB,0,0,,0,0,0,0,2,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-04,Dominick Zator,8,DF,0,0,,0,0,0,0,0,1,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-04,Richie Laryea,90,RB,0,0,,0,0,0,0,3,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-04,Dayne St. Clair,90,GK,0,0,,0,0,0,0,0,0,0,0,2,0,,0,NA,0
United States,2023-07-09,Alejandro Zendejas,62,FW,0,0,,0,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA
United States,2023-07-09,Cade Cowell,58,"FW,MF",0,0,,0,0,2,0,0,1,0,0,2,NA,NA,NA,1,NA
United States,2023-07-09,Jesús Ferreira,120,FW,0,0,,0,0,2,1,0,0,0,0,2,NA,NA,NA,1,NA
United States,2023-07-09,Julian Gressel,90,FW,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
United States,2023-07-09,Jordan Morris,30,"FW,MF",0,0,,0,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA
United States,2023-07-09,Djordje Mihailovic,72,CM,0,0,,0,0,1,0,1,0,0,0,2,NA,NA,NA,NA,NA
United States,2023-07-09,Brandon Vazquez,48,FW,1,0,,0,0,4,2,0,0,0,0,2,NA,NA,NA,0,NA
United States,2023-07-09,James Sands,120,CM,0,0,,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA
United States,2023-07-09,Gianluca Busio,120,CM,0,0,,0,0,8,3,2,0,0,0,2,NA,NA,NA,1,NA
United States,2023-07-09,DeJuan Jones,120,LB,0,1,,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA
United States,2023-07-09,Jalen Neal,72,CB,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
United States,2023-07-09,Matt Miazga,48,DF,0,0,,0,0,2,2,1,1,0,0,2,NA,NA,NA,NA,NA
United States,2023-07-09,Miles Robinson,90,CB,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
United States,2023-07-09,Aaron Long,30,DF,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
United States,2023-07-09,Bryan Reynolds,112,RB,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
United States,2023-07-09,Cristian Roldan,8,"FW,MF",0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
United States,2023-07-09,Matt Turner,120,GK,0,0,,0,0,0,0,0,0,0,0,2,0,0.0,1,NA,3
Canada,2023-07-09,Lucas Cavallini,71,FW,0,0,,0,0,0,0,0,1,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-09,Jacen Russell-Rowe,49,FW,0,0,,0,0,1,0,0,0,0,0,2,NA,NA,NA,1,NA
Canada,2023-07-09,Junior Hoilett,85,FW,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-09,Jacob Shaffelburg,35,"FW,MF",1,0,,0,0,1,1,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-09,Liam Millar,85,LM,0,0,,0,0,0,0,2,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-09,Charles-Andréas Brym,35,"FW,MF",0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,0,NA
Canada,2023-07-09,Jonathan Osorio,120,CM,0,0,,0,0,0,0,2,1,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-09,Moïse Bombito,59,CM,0,0,,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-09,Liam Fraser,61,MF,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,0,NA
Canada,2023-07-09,Ali Ahmed,72,CM,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-09,David Wotherspoon,48,MF,0,0,,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-09,Richie Laryea,120,RM,0,0,,0,0,1,0,5,0,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-09,Kamal Miller,120,CB,0,0,,0,0,0,0,0,1,0,0,2,NA,NA,NA,1,NA
Canada,2023-07-09,Steven Vitória,120,CB,1,0,,1,1,2,1,0,0,0,0,2,NA,NA,NA,0,NA
Canada,2023-07-09,Zac McGraw,90,CB,0,0,,0,0,0,0,1,1,0,0,2,NA,NA,NA,NA,NA
Canada,2023-07-09,Scott Kennedy,30,DF,0,0,,0,0,0,0,1,0,0,1,2,NA,NA,NA,NA,NA
Canada,2023-07-09,Dayne St. Clair,120,GK,0,0,,0,0,0,0,0,0,0,0,2,7,77.8,0,NA,1
Japan,2023-10-13,Takuma Asano,71,FW,0,1,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Kyogo Furuhashi,19,"FW,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Keito Nakamura,60,FW,1,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Reo Hatate,30,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Junya Ito,90,FW,0,1,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Ao Tanaka,71,CM,2,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Hayao Kawabe,19,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Takumi Minamino,82,CM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Daiki Hashioka,8,"DF,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Wataru Endo,60,DM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Atsuki Ito,30,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Yuta Nakayama,90,LB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Koki Machida,90,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Takehiro Tomiyasu,45,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Shogo Taniguchi,45,"DF,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Seiya Maikuma,90,RB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Japan,2023-10-13,Keisuke Ōsako,90,GK,0,0,,0,0,,,,0,0,0,1,,,0,NA,0
Canada,2023-10-13,Jonathan David,90,FW,0,0,,0,1,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Cyle Larin,80,FW,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Charles-Andréas Brym,10,"FW,MF",0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Jonathan Osorio,61,AM,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Mathieu Choiniere,29,"DF,MF",0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Ismaël Koné,60,AM,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Junior Hoilett,30,"FW,MF",1,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Alphonso Davies,90,DM,0,0,,0,0,,,,0,0,1,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Samuel Piette,61,DM,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Harry Paton,29,MF,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Richie Laryea,90,DM,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Kamal Miller,90,CB,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Derek Cornelius,45,CB,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Steven Vitória,45,DF,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Alistair Johnston,80,CB,0,0,,0,0,,,,1,0,0,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Liam Millar,10,"DF,FW",0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2023-10-13,Milan Borjan,90,GK,0,0,,0,0,,,,0,0,0,4,,,0,NA,0
Canada,2024-06-06,Cyle Larin,70,FW,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Junior Hoilett,20,"FW,MF",0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Jonathan David,90,FW,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Liam Millar,45,LM,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Jacob Shaffelburg,45,"FW,MF",0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Stephen Eustáquio,70,CM,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Mathieu Choiniere,20,"DF,MF",0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Ismaël Koné,78,CM,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Samuel Piette,12,MF,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Tajon Buchanan,55,RM,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Charles-Andréas Brym,35,"FW,MF",0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Alphonso Davies,90,LB,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Derek Cornelius,90,CB,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Moïse Bombito,90,CB,0,0,,0,0,,,,1,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Alistair Johnston,55,RB,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Dominick Zator,35,DF,0,0,,0,0,,,,0,0,0,4,NA,NA,NA,NA,NA
Canada,2024-06-06,Dayne St. Clair,90,GK,0,0,,0,0,,,,0,0,0,4,,,0,NA,0
France,2024-06-09,Olivier Giroud,61,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,Bradley Barcola,29,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,Marcus Thuram,73,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,Kingsley Coman,17,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,Antoine Griezmann,86,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,Randal Kolo Muani,4,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,Ousmane Dembélé,73,AM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,Kylian Mbappé,17,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,Eduardo Camavinga,90,DM,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,N'Golo Kanté,90,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,Theo Hernández,45,LB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,Ferland Mendy,45,DF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,William Saliba,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,Dayot Upamecano,61,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,Ibrahima Konaté,29,DF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,Jules Koundé,90,RB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
France,2024-06-09,Mike Maignan,90,GK,0,0,,0,0,,,,0,0,0,0,,,0,NA,0
Canada,2024-06-09,Jonathan David,90,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Cyle Larin,70,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Jonathan Osorio,20,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Liam Millar,90,LW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Tajon Buchanan,83,RW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Jacob Shaffelburg,7,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Stephen Eustáquio,90,CM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Ismaël Koné,83,CM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Tani Oluwaseyi,7,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Alphonso Davies,83,LB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Kyle Hiebert,7,DF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Derek Cornelius,70,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Kamal Miller,20,DF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Moïse Bombito,90,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Alistair Johnston,61,RB,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Richie Laryea,29,"DF,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-09,Maxime Crépeau,90,GK,0,0,,0,0,,,,0,0,0,0,,,0,NA,0
Argentina,2024-06-20,Julián Álvarez,75,FW,1,0,0,0,0,3,2,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2024-06-20,Lautaro Martínez,15,FW,1,0,0,0,0,2,2,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2024-06-20,Lionel Messi,90,FW,0,1,0,0,0,6,2,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2024-06-20,Alexis Mac Allister,90,"LM,CM",0,1,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2024-06-20,Leandro Paredes,76,CM,0,0,0,0,0,1,0,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2024-06-20,Nicolás Otamendi,14,CB,0,0,0,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2024-06-20,Rodrigo De Paul,90,CM,0,0,0,0,0,0,0,2,1,0,0,0,NA,NA,NA,NA,NA
Argentina,2024-06-20,Ángel Di María,67,RM,0,0,0,0,0,2,1,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2024-06-20,Giovani Lo Celso,23,"CM,RM",0,0,0,0,0,1,0,1,1,0,0,0,NA,NA,NA,NA,NA
Argentina,2024-06-20,Marcos Acuña,88,LB,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2024-06-20,Nicolás Tagliafico,2,LB,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2024-06-20,Lisandro Martínez,90,CB,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2024-06-20,Cristian Romero,90,CB,0,0,0,0,0,0,0,6,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2024-06-20,Nahuel Molina,88,RB,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2024-06-20,Gonzalo Montiel,2,RB,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2024-06-20,Emiliano Martínez,90,GK,0,0,0,0,0,0,0,0,0,0,0,0,2,100.0,0,NA,0
Canada,2024-06-20,Cyle Larin,79,FW,0,0,0,0,0,1,0,1,0,0,0,2,NA,NA,NA,NA,NA
Canada,2024-06-20,Richie Laryea,11,"LB,FW",0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2024-06-20,Jonathan David,90,FW,0,0,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2024-06-20,Liam Millar,84,LM,0,0,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2024-06-20,Jacen Russell-Rowe,6,FW,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2024-06-20,Stephen Eustáquio,90,CM,0,0,0,0,0,2,1,5,0,0,0,2,NA,NA,NA,NA,NA
Canada,2024-06-20,Ismaël Koné,84,CM,0,0,0,0,0,0,0,3,1,0,0,2,NA,NA,NA,NA,NA
Canada,2024-06-20,Jonathan Osorio,6,CM,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Canada,2024-06-20,Tajon Buchanan,58,RM,0,0,0,0,0,1,0,1,0,0,0,2,NA,NA,NA,NA,NA
Canada,2024-06-20,Jacob Shaffelburg,32,RM,0,0,0,0,0,1,1,2,0,0,0,2,NA,NA,NA,NA,NA
Canada,2024-06-20,Alphonso Davies,90,"LB,LM",0,0,0,0,0,3,0,3,0,0,0,2,NA,NA,NA,NA,NA
Canada,2024-06-20,Derek Cornelius,90,CB,0,0,0,0,0,0,0,5,1,0,0,2,NA,NA,NA,NA,NA
Canada,2024-06-20,Moïse Bombito,90,CB,0,0,0,0,0,0,0,3,0,0,0,2,NA,NA,NA,NA,NA
Canada,2024-06-20,Alistair Johnston,90,RB,0,0,0,0,0,0,0,6,0,0,0,2,NA,NA,NA,NA,NA
Canada,2024-06-20,Maxime Crépeau,90,GK,0,0,0,0,0,0,0,0,0,0,0,2,6,75.0,0,NA,0
Canada,2024-06-25,Cyle Larin,81,FW,0,0,0,0,0,2,0,1,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-25,Tani Oluwaseyi,9,FW,0,0,0,0,0,2,1,0,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-25,Alphonso Davies,90,"LW,LB,WB",0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-25,Liam Millar,45,RW,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-25,Jacob Shaffelburg,45,"LM,AM",0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-25,Jonathan David,90,"AM,FW",1,0,0,0,0,1,1,4,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-25,Stephen Eustáquio,90,"CM,DM",0,0,0,0,0,0,0,4,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-25,Ismaël Koné,45,DM,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-25,Jonathan Osorio,45,CM,0,0,0,0,0,0,0,4,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-25,Richie Laryea,65,"LB,WB",0,0,0,0,0,0,0,2,1,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-25,Tajon Buchanan,25,RM,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-25,Derek Cornelius,45,CB,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-25,Kamal Miller,45,CB,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-25,Moïse Bombito,90,CB,0,0,0,0,0,0,0,3,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-25,Alistair Johnston,90,"RB,CB",0,0,0,0,0,0,0,3,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-25,Maxime Crépeau,90,GK,0,0,0,0,0,0,0,0,0,0,0,0,4,100.0,0,NA,0
Canada,2024-06-29,Cyle Larin,75,FW,0,0,0,0,0,2,1,1,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-29,Tani Oluwaseyi,15,FW,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-29,Jacob Shaffelburg,64,LW,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-29,Liam Millar,26,LW,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-29,Richie Laryea,75,RW,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-29,Tajon Buchanan,15,RW,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-29,Jonathan David,89,AM,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-29,Kamal Miller,1,AM,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-29,Stephen Eustáquio,90,DM,0,0,0,0,0,1,1,2,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-29,Jonathan Osorio,90,DM,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-29,Alphonso Davies,90,LB,0,0,0,0,0,1,0,5,1,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-29,Derek Cornelius,90,CB,0,0,0,0,0,1,0,3,0,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-29,Moïse Bombito,90,CB,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-29,Alistair Johnston,90,RB,0,0,0,0,0,0,0,6,1,0,0,0,NA,NA,NA,NA,NA
Canada,2024-06-29,Maxime Crépeau,90,GK,0,0,0,0,0,0,0,0,0,0,0,0,4,100.0,0,NA,0
Canada,2024-07-05,Cyle Larin,71,FW,0,0,0,0,0,2,0,0,0,0,0,1,NA,NA,NA,NA,NA
Canada,2024-07-05,Tani Oluwaseyi,19,FW,0,0,0,0,0,2,0,0,0,0,0,1,NA,NA,NA,NA,NA
Canada,2024-07-05,Jacob Shaffelburg,61,LW,1,0,0,0,0,2,2,2,1,0,0,1,NA,NA,NA,NA,NA
Canada,2024-07-05,Liam Millar,29,LW,0,0,0,0,0,2,2,2,0,0,0,1,NA,NA,NA,0,NA
Canada,2024-07-05,Richie Laryea,71,RW,0,0,0,0,0,2,0,3,0,0,0,1,NA,NA,NA,NA,NA
Canada,2024-07-05,Ali Ahmed,19,RW,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA
Canada,2024-07-05,Jonathan David,90,AM,0,0,0,0,0,3,0,1,0,0,0,1,NA,NA,NA,1,NA
Canada,2024-07-05,Stephen Eustáquio,90,DM,0,0,0,0,0,0,0,2,0,0,0,1,NA,NA,NA,0,NA
Canada,2024-07-05,Jonathan Osorio,80,DM,0,0,0,0,0,0,0,5,0,0,0,1,NA,NA,NA,NA,NA
Canada,2024-07-05,Ismaël Koné,10,DM,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,1,NA
Canada,2024-07-05,Alphonso Davies,90,LB,0,0,0,0,0,0,0,7,0,0,0,1,NA,NA,NA,1,NA
Canada,2024-07-05,Derek Cornelius,90,CB,0,0,0,0,0,0,0,2,1,0,0,1,NA,NA,NA,NA,NA
Canada,2024-07-05,Moïse Bombito,90,CB,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,1,NA
Canada,2024-07-05,Alistair Johnston,90,RB,0,0,0,0,0,1,1,6,0,0,0,1,NA,NA,NA,NA,NA
Canada,2024-07-05,Maxime Crépeau,90,GK,0,0,0,0,0,0,0,0,0,0,0,1,2,66.7,0,NA,0
Argentina,2024-07-09,Julián Álvarez,77,FW,1,0,0,0,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA
