Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Korea Republic,2020-11-17,Kwon Kyung-won,90,Qatar,CB,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2020-11-17,Jung Woo-young,90,Qatar,CB,0,0,,0,0,,,,1,0,0,,NA,NA,NA,NA,NA
Korea Republic,2020-11-17,Won Du-jae,90,Qatar,CB,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2020-11-17,Gu Sung-yun,45,Qatar,GK,0,0,,0,0,,,,0,0,0,,,,0,NA,0
Korea Republic,2020-11-17,Lee Chang-keun,45,Qatar,GK,0,0,,0,0,,,,0,0,0,,,,0,NA,0
Korea Republic,2021-06-05,Son Heung-min,90,Turkmenistan,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-06-05,Kwon Chang-hoon,90,Turkmenistan,FW,1,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-06-05,Lee Jae-sung,70,Turkmenistan,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-06-05,Hwang Hee-chan,20,Turkmenistan,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-06-05,Hong Chul,70,Turkmenistan,LM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-06-05,Lee Ki-je,20,Turkmenistan,"DF,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-06-05,Kim Young-gwon,90,Turkmenistan,CM,1,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-06-05,Hwang Ui-jo,90,Turkmenistan,CM,2,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-06-05,Nam Tae-hee,90,Turkmenistan,RM,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-06-05,Jung Woo-young,90,Turkmenistan,CB,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-06-05,Kim Min-jae,83,Turkmenistan,CB,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-06-05,Park Ji-soo,7,Turkmenistan,DF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-06-05,Kim Moonhwan,74,Turkmenistan,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-06-05,Lee Yong,16,Turkmenistan,"DF,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-06-05,Kim Seung-gyu,90,Turkmenistan,GK,0,0,,0,0,,,,0,0,0,0,,,0,NA,0
Korea Republic,2021-06-09,Kim Shin-wook,71,Sri Lanka,FW,2,0,,1,1,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2021-06-09,Jeong Sangbin,19,Sri Lanka,"FW,MF",1,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2021-06-09,Song Minkyu,90,Sri Lanka,FW,0,1,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2021-06-09,Hwang Hee-chan,90,Sri Lanka,FW,1,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2021-06-09,Lee Donggyeong,90,Sri Lanka,CM,1,1,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2021-06-09,Nam Tae-hee,45,Sri Lanka,CM,0,1,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2021-06-09,Kwon Chang-hoon,45,Sri Lanka,"FW,MF",0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2021-06-09,Son Jun-ho,80,Sri Lanka,DM,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
Korea Republic,2021-06-09,Kim Young-bin,10,Sri Lanka,DF,0,0,,0,0,,,,0,0,0,,NA,NA,NA,NA,NA
