Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Germany,2021-06-19,Leon Goretzka,18,Portugal,CM,0,0,0,0,0,1,0,2,0,0,0,2,NA,NA,NA,NA,NA
Germany,2021-06-19,Thomas Müller,90,Portugal,"AM,FW",0,0,0,0,0,1,1,1,0,0,0,2,NA,NA,NA,NA,NA
Germany,2021-06-19,Toni Kroos,90,Portugal,CM,0,0,0,0,0,1,0,1,0,0,0,2,NA,NA,NA,NA,NA
Germany,2021-06-19,İlkay Gündoğan,72,Portugal,CM,0,0,0,0,0,0,0,2,0,0,0,2,NA,NA,NA,NA,NA
Germany,2021-06-19,Niklas Süle,18,Portugal,CB,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Germany,2021-06-19,Robin Gosens,62,Portugal,WB,1,1,0,0,0,3,3,1,0,0,0,2,NA,NA,NA,NA,NA
Germany,2021-06-19,Marcel Halstenberg,28,Portugal,"LB,WB",0,0,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA
Germany,2021-06-19,Joshua Kimmich,90,Portugal,"WB,RB",0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Germany,2021-06-19,Antonio Rüdiger,90,Portugal,CB,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Germany,2021-06-19,Mats Hummels,62,Portugal,CB,0,0,0,0,0,0,0,2,0,0,0,2,NA,NA,NA,NA,NA
Germany,2021-06-19,Emre Can,28,Portugal,"CM,CB",0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Germany,2021-06-19,Matthias Ginter,90,Portugal,CB,0,0,0,0,0,0,0,1,1,0,0,2,NA,NA,NA,NA,NA
Germany,2021-06-19,Manuel Neuer,90,Portugal,GK,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,NA,0
Portugal,2021-06-27,Cristiano Ronaldo,90,Belgium,"FW,LW",0,0,0,0,0,4,1,0,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-06-27,Diogo Jota,69,Belgium,LW,0,0,0,0,0,2,0,1,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-06-27,André Silva,21,Belgium,FW,0,0,0,0,0,2,1,0,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-06-27,Bernardo Silva,54,Belgium,RW,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-06-27,Bruno Fernandes,36,Belgium,RM,0,0,0,0,0,2,0,1,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-06-27,Renato Sanches,77,Belgium,LM,0,0,0,0,0,2,0,0,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-06-27,Sérgio Oliveira,13,Belgium,LM,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-06-27,João Palhinha,77,Belgium,CM,0,0,0,0,0,4,0,6,1,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-06-27,Danilo Pereira,13,Belgium,CM,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-06-27,João Moutinho,54,Belgium,RM,0,0,0,0,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-06-27,João Félix,36,Belgium,RW,0,0,0,0,0,3,1,1,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-06-27,Raphaël Guerreiro,90,Belgium,LB,0,0,0,0,0,2,0,1,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-06-27,Rúben Dias,90,Belgium,CB,0,0,0,0,0,1,1,1,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-06-27,Pepe,90,Belgium,CB,0,0,0,0,0,0,0,2,1,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-06-27,Diogo Dalot,90,Belgium,RB,0,0,0,0,0,0,0,2,1,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-06-27,Rui Patrício,90,Belgium,GK,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,NA,0
Portugal,2021-09-01,Rafa Silva,45,Republic of Ireland,FW,0,0,,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-01,André Silva,45,Republic of Ireland,FW,0,0,,0,0,3,0,0,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-01,Diogo Jota,90,Republic of Ireland,FW,0,0,,0,0,5,1,2,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-01,Cristiano Ronaldo,90,Republic of Ireland,FW,2,0,,0,1,8,4,0,1,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-01,Bernardo Silva,90,Republic of Ireland,CM,0,0,,0,0,4,1,0,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-01,João Palhinha,72,Republic of Ireland,CM,0,0,,0,0,0,0,3,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-01,João Moutinho,18,Republic of Ireland,MF,0,0,,0,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-01,Bruno Fernandes,61,Republic of Ireland,CM,0,0,,0,0,3,0,1,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-01,João Mário,29,Republic of Ireland,"FW,MF",0,0,,0,0,2,1,0,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-01,Raphaël Guerreiro,61,Republic of Ireland,LB,0,0,,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-01,Nuno Mendes,29,Republic of Ireland,"DF,MF",0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-01,Rúben Dias,90,Republic of Ireland,CB,0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-01,Pepe,90,Republic of Ireland,CB,0,0,,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-01,João Cancelo,81,Republic of Ireland,RB,0,0,,0,0,2,0,3,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-01,Gonçalo Guedes,9,Republic of Ireland,"FW,MF",0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Portugal,2021-09-01,Rui Patrício,90,Republic of Ireland,GK,0,0,,0,0,0,0,0,0,0,0,1,1,50.0,0,NA,0
Portugal,2021-09-04,André Silva,58,Qatar,FW,1,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
