Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Argentina,2021-06-03,Juan Foyth,80,Chile,RB,0,0,,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-03,Nahuel Molina,10,Chile,"DF,MF",0,0,,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-03,Emiliano Martínez,90,Chile,GK,0,0,,0,0,0,0,0,0,0,0,1,0,0.0,0,NA,0
Argentina,2021-06-14,Lautaro Martínez,79,Chile,FW,0,0,0,0,0,3,0,1,1,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-14,Sergio Agüero,11,Chile,FW,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-14,Nicolás González,79,Chile,"LW,LM",0,0,0,0,0,6,2,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-14,Joaquín Correa,11,Chile,LM,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-14,Lionel Messi,90,Chile,"RW,FW",1,0,0,0,0,7,3,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-14,Giovani Lo Celso,66,Chile,LM,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-14,Ángel Di María,24,Chile,RM,0,0,0,0,0,2,0,0,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-14,Leandro Paredes,67,Chile,CM,0,0,0,0,0,0,0,2,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-14,Exequiel Palacios,23,Chile,CM,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-06-14,Rodrigo De Paul,90,Chile,"RM,CM",0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
