Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Brazil,2021-06-08,Lucas Paquetá,45,Paraguay,"FW,MF",1,0,,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-08,Casemiro,90,Paraguay,CM,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-08,Alex Sandro,90,Paraguay,LB,0,0,,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-08,Marquinhos,90,Paraguay,CB,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-08,Éder Militão,90,Paraguay,CB,0,0,,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-08,Danilo,90,Paraguay,RB,0,0,,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-08,Ederson,90,Paraguay,GK,0,0,,0,0,0,0,0,0,0,0,0,3,100.0,0,NA,0
Brazil,2021-06-13,Richarlison,64,Venezuela,FW,0,0,0,0,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-13,Gabriel Barbosa,26,Venezuela,FW,1,0,0,0,0,1,1,0,1,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-13,Neymar,90,Venezuela,"FW,LW",1,1,0,1,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-13,Gabriel Jesus,84,Venezuela,"RW,RM",0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-13,Vinicius Júnior,6,Venezuela,LM,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-13,Fred,84,Venezuela,LM,0,0,0,0,0,0,0,5,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-13,Fabinho,6,Venezuela,CM,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-13,Casemiro,90,Venezuela,CM,0,0,0,0,0,1,1,4,0,0,0,0,NA,NA,NA,NA,NA
Brazil,2021-06-13,Lucas Paquetá,45,Venezuela,RM,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
